description,is_gen_pub,source
I will often tweet without thinking  @NetApp  @CYRENinc  @Webroot; indy #analyst; #writer at @Computerworld. #press #tech #spam #fool,1,Bostong Marathon Bombing
The Burlington County Times. The best place in print and online to get news about Burlington,0,Bostong Marathon Bombing
Steer in the direction you want to go.,1,Bostong Marathon Bombing
Soccer Nerd. Football Freak. Art Lover. Music Obsessed. And everyday I wake up loving my job @becongenial.  #lifeaintshabby,1,Bostong Marathon Bombing
Innovator| Messenger|Writer| Rap artistic| musician |BMI Done music with Kanye West,1,Bostong Marathon Bombing
Boston Police Foundation supports the brave men and women of the Boston Police Department by funding vital programs,0,Bostong Marathon Bombing
adamcarso the  _,1,Bostong Marathon Bombing
Reagan conservative,1,Bostong Marathon Bombing
All Things Interesting!,1,Bostong Marathon Bombing
mGive changes the way people #give and empowers #nonprofits to adapt to the #digital and #mobile landscape of today's #donors,0,Bostong Marathon Bombing
@OraTV's @NewsBreaker team delivers #breakingnews and trending buzz in 45 seconds. Tips: newsbreaker@ora.tv,0,Bostong Marathon Bombing
Single,1,Bostong Marathon Bombing
Feelings are like waves~~~ we canÛªt stop them from coming,1,Bostong Marathon Bombing
Princess Consuela Banana Hammock  travel and technology. Email: community@thinkglobalschool.org,1,Bostong Marathon Bombing
Young chill guy who plays with rhymes For Collabs/Shows/and Beats Email delmobbyd24@yahoo.com  IFJ - Online-Editor  lecturer  blogger by night http Frieds call me Cybi :-),1,Bostong Marathon Bombing
.,0,Bostong Marathon Bombing
Profit Catalyst. Analyst. Consultant. Entrepreneur. Tweet #foodservice & #restaurants #innovation insights #food #trends & #marketing. Thoughts are my own.,1,Bostong Marathon Bombing
Stay-at-home dog + cat mom Û¢ Lifestyle + features journalist Û¢ @theknot DC/MD/VA wedding correspondent Û¢ Byline Marissa Hermanson,0,Bostong Marathon Bombing
Cleveland's Star 102! Run by: @JenAndTimShow @Desiray102 @JWidRadio.,0,Bostong Marathon Bombing
TV Producer / Occasional Youtuber / Attack of the Show Alumnus / Papa / Basketball Junkie / Gamer / STAR WARS! / My tweets are best read with a British Accent!,0,Bostong Marathon Bombing
Reporter & Anchor at NEWSTALK 1010. Maple Leafs fan. Humber alum. Tweets about motorsports,0,Bostong Marathon Bombing
#1622 #Cetus #Pegasus #Aeon #Illuminati #Tarot #RTRRT,0,Bostong Marathon Bombing
Passionate ÷Ý life,1,Bostong Marathon Bombing
Law,1,Bostong Marathon Bombing
Lefty.. Can spot a good headline and story at 20 paces,1,Bostong Marathon Bombing
#tcot #Catholic #ProLife #ProIsrael #2A ëÏëÙëÝë©ë ëÝëÔëÕë¥ Followed by @MichelleMalkin,1,Bostong Marathon Bombing
News Director at Alabama Public Radio,0,Bostong Marathon Bombing
Fighting for disabled adult son's health/human rights like a Mom does ;) I was pregnant downwind of coal-fired paper mill. My son was born w/Asperger's Syndrome,1,Bostong Marathon Bombing
Web and media designer by day. Musician and artist by night. Reverbnation - http,1,Bostong Marathon Bombing
Journalist / Sports Junkie,0,Bostong Marathon Bombing
Growth hacker #SEO & SEM Specialist,1,Bostong Marathon Bombing
where am I today?,1,Bostong Marathon Bombing
News and analysis from the L.A. Times' national political team.  MUFC  MLS  MMA  BKN  & NYG fan. Blog about NJ Devils prospects for All About The Jersey.,0,Bostong Marathon Bombing
Seattle. 206.583.0382,1,Bostong Marathon Bombing
Publisher of The Examiner,0,Bostong Marathon Bombing
Brother  minor fitness celebrity (writer  DVD  websites) soccer  basketball enthusiast  sneaker aficionado. Superman fan. DR,1,Bostong Marathon Bombing
The Mercury newspaper: Serving Pottstown,0,Bostong Marathon Bombing
News. Politics. Law. Television. Film. Opinions. Tweet early  science and culture.,1,Bostong Marathon Bombing
@Criteo employee,0,Bostong Marathon Bombing
Followed by @berniesanders,1,Bostong Marathon Bombing
http is your Northern Ohio healthy living resource and home of the F.I.T. weight loss challenge.  weather  sports.,0,Bostong Marathon Bombing
I ª´ Hoops & Zombies. A heart is not judged by how much u love; but by how much u r loved by others. #TeamJasonKidd  TeamTuffJuice,1,Bostong Marathon Bombing
One Direction  beta  and many other things that unravel with time and learning.,1,Bostong Marathon Bombing
A smart guy admits he did wrong,1,Bostong Marathon Bombing
|FAMU|  movies  and my family! Keep explorin',1,Bostong Marathon Bombing
Blogger (Keeping the Glass Half Full) & working Mom,1,Bostong Marathon Bombing
Love played in Real-Time. Wedding Cinematography based in Minneapolis.,0,Bostong Marathon Bombing
R.I.P Paul Walker :( CEO of Herrera Music & Bombon Productions ªÇª´ª»ª´ªÇ÷¼ INSTAGRAM - dherrera175,1,Bostong Marathon Bombing
Sign up for our newsletter to learn more about our mission!  http,0,Bostong Marathon Bombing
News  super-great laugher. Opinions are mine.,1,Bostong Marathon Bombing
#BostonStrong; #publichealth; #sapro; #foodie; #coffee; #bicyclesafety; #cats; #universallove; #doctoralstudent,0,Bostong Marathon Bombing
climbin' on rocks,1,Bostong Marathon Bombing
Founder @WeAreTheTempest. CNN Money Entrepreneur. Co-Host @TheExposeShow. Bringing millennial women together through media + technology. http  and get nutritional recommendations with iFit. ItÛªs what you do next.,0,Bostong Marathon Bombing
i fuk biches nd shewt baskitbol | all tweets are Mikel Jurdonã¢ _________________________________________ | 1 of the 5 original toons | snapchat: sportspimp,1,Bostong Marathon Bombing
Boston-born,1,Bostong Marathon Bombing
I touched down in '86,1,Bostong Marathon Bombing
Mystery Author of bestselling novels Thick as Thieves,1,Bostong Marathon Bombing
Colonel USMC Retired,1,Bostong Marathon Bombing
Theoretical astrophysicist,1,Bostong Marathon Bombing
Market Analyst markets  follow @BBCWorld. Breaking news  follow @BBCBreaking. Latest sport news @BBCSport,0,Bostong Marathon Bombing
Copyright & Trademark Lawyer |  coffee fan  sparkle enthusiast  a dash of sass  barre/runner.,1,Bostong Marathon Bombing
General Manager at Fitcorp Fitness Center in Boston.,1,Bostong Marathon Bombing
I am passionately curious woman,1,Bostong Marathon Bombing
from profesiÌ_n,1,Bostong Marathon Bombing
Cuz darlin' I'm a nightmare dressed like a daydream.,1,Bostong Marathon Bombing
Mom of 2. Trail Runner. Triathlete. Independent Store/Restaurant Advocate. Buying local. Supporting BeyondMortal service,1,Bostong Marathon Bombing
Former reporter on business,0,Bostong Marathon Bombing
photographer + coffee fanatic ÏÎü,1,Bostong Marathon Bombing
Passionate about languages,1,Bostong Marathon Bombing
Lover of health/well being,1,Bostong Marathon Bombing
JESUS #1. Sports fan-NFL,1,Bostong Marathon Bombing
Fan of: RuroKen,1,Bostong Marathon Bombing
Reporter covering Brevard County and Florida  government issues,0,Bostong Marathon Bombing
beer biz writer | runner | storyteller | @Brewbound pays the bills | SCU alum | 49ers/Giants/Sharks/GSW fan | Bay Area expat in Boston.,1,Bostong Marathon Bombing
I'm THE APRIL SHOW! Catch me Weekdays 2-7 on 105.7 Vernon's  Sun FM,0,Bostong Marathon Bombing
Head of External Relations @ Family For Every Child - Globetrotter,1,Bostong Marathon Bombing
Fundraising officer at Stoke City Community Trust,0,Bostong Marathon Bombing
JINSA strengthens American security and promotes strategic ties to like-minded allies. Retweets not endorsements.,0,Bostong Marathon Bombing
Reporter at WHDH-TV. Worked in Utica,0,Bostong Marathon Bombing
Public Relations Manager & Spokesperson @collettetravel,0,Bostong Marathon Bombing
Reporter at The Wall Street Journal. The men are surprised by the language. ted.mann@wsj.com,0,Bostong Marathon Bombing
Put my trust in Him! He will never foresake me!,1,Bostong Marathon Bombing
Some are born great,1,Bostong Marathon Bombing
teacher,1,Bostong Marathon Bombing
The Source for All Your #Security Needs! Based in #Miami  social  blog  pen/paper  quill  cavepaint. Focus: health/science. Previous: CNN  ABC + others. RT äÊ endorsement (except cat pics),0,Bostong Marathon Bombing
NASCAR fan since 2003  Watch everything... NASCAR  reform  quality  innovation  smart regulation  accreditation. (Views expressed are my own),1,Bostong Marathon Bombing
I help stray dogs & #homeless people. #Haiti IS always on my mind & l love the grt orgs & ppl that help others. Defiant #Compassion http,1,Bostong Marathon Bombing
#Southern,1,Bostong Marathon Bombing
Marketing & Communications -@DatatechAg Multiple EMMY awarded journalist. Driven for diversity.  #Armenian #Lebanese,0,Bostong Marathon Bombing
Home of B.C.'s #1 news programming. Shaw Cable 11,0,Bostong Marathon Bombing
News and Weather Coverage You Trust for Rhode Island,0,Bostong Marathon Bombing
Father,1,Bostong Marathon Bombing
#OccupyWeedStreet & transgender activist. Founder of #Trans4Bernie. I'm addicted to science and narrative. Opinionated based on observation and reason. #LITAC,1,Bostong Marathon Bombing
@WashingtonPost homepage editor,0,Bostong Marathon Bombing
Love Jesus,1,Bostong Marathon Bombing
If you work hard and you want it,1,Bostong Marathon Bombing
sweet as brown sugar with the candied yams.,1,Bostong Marathon Bombing
Howard U Alumna ('09&'10). Wife. Mother. Aquarian. Change agent. Financial coach. Gym rat. Music junkie. Foodie. Tequila lover. Money saver. Traveler.,1,Bostong Marathon Bombing
mummy to 4 gorgeous girls and wife to the nicest man alive ~ i'm a lucky girl!,1,Bostong Marathon Bombing
TinmanBen.) (Snapchat add me TinmanBen),1,Bostong Marathon Bombing
baseball. deadhead. #blacklivesmatter #freepalestine,1,Bostong Marathon Bombing
Boston Marathon Psychologist,1,Bostong Marathon Bombing
Ivy-league-educated  100% amor a Mexico  apasionado del futbol  americano y beisbol  emprendedor en las estructuras metalicas.,1,Bostong Marathon Bombing
I love singing,1,Bostong Marathon Bombing
http is your online hub for all things comedy,0,Bostong Marathon Bombing
Community engagement editor & education reporter @BerkshireEagle via @SyracuseU. Sharing your experience is my work. I don't sit still.,0,Bostong Marathon Bombing
Proud father of nobody.,1,Bostong Marathon Bombing
Seeing #technology always from a #business perspective.... also very curious about #digital  CBS affiliate in New Orleans,0,Bostong Marathon Bombing
Everyone fights their own battle,1,Bostong Marathon Bombing
ÛÏMy prayer,1,Bostong Marathon Bombing
Lowell Sun photographer/videographer; Newton Tree Conservancy president; member  http founder  content creator  Columbia University educated  fitness enthusiast  supermom,0,Bostong Marathon Bombing
#mediadiversity crusader  #tweats exploress  pro-#bacon,1,Bostong Marathon Bombing
FOX31 Denver #KDVR provides #Breaking News,0,Bostong Marathon Bombing
#Twitter lover Part time #Ebay seller learning n loving life. LOVE TO JUICE AND COOK HEALTHY foods. Believe in the plant based diet system. Follow @engine2diet,1,Bostong Marathon Bombing
WFLA News Channel 8 is a news leader in Tampa Bay.,0,Bostong Marathon Bombing
Mosaic in Delaware supports individuals with intellectual disabilities by providing residential,0,Bostong Marathon Bombing
I clean teeth.  listen to music. fight the green fight and am nice to animals. That's about it...Oh I do like wine too.,1,Bostong Marathon Bombing
On-air personality,0,Bostong Marathon Bombing
La Quinta/England,0,Bostong Marathon Bombing
Making you promises I can keep since 2015.,1,Bostong Marathon Bombing
wife | wedding photog | traveler | coffee drinker | washed up athlete | details obsessed,1,Bostong Marathon Bombing
Contributing writer,1,Bostong Marathon Bombing
Back in CA post 9 yrs in NYC. Make clothes/ websites. Usually cold. Check: @TheShopForward + @UglySweaterKit + @CantSeeApparel + @UNICEFNextGen snapchat: merimb,1,Bostong Marathon Bombing
Michigan's only all news radio station,0,Bostong Marathon Bombing
#Husand,1,Bostong Marathon Bombing
Musician. Barista. Stargazer.,1,Bostong Marathon Bombing
Please follow my other account @flmus1 I have set up. I plan to deactivate this acct. Thank you! :),1,Bostong Marathon Bombing
Unapologetic celebrator of small wins in the Portland startup community. @PIEpdx Cookbook (http @siliconflorist @orstoryboard @pdx_startups,1,Bostong Marathon Bombing
Im a lover of Technology,1,Bostong Marathon Bombing
Mobile Solution Architect #iOS #Android #mobile #Windows #systemintegration #nodejs #Salesforce and blog http,0,Bostong Marathon Bombing
Snap-on tool sales and other top brand tools.  Green Bay Packers,0,Bostong Marathon Bombing
I tweet the insignificant details of my life. I try to be funny,1,Bostong Marathon Bombing
Conservatives Abroad Patron ~Tory ~ Activist- Friend of British Overseas Territories~ Occasionally glamorous multilingual politics addict ~In love with life~,1,Bostong Marathon Bombing
I'm an American trail & #ultrarunner living in Germany. I'm a #mom to an amazing little girl! I love #adventure,1,Bostong Marathon Bombing
Jesus christ .IG : nys1098 ask about me ? http,1,Bostong Marathon Bombing
Get the latest news,0,Bostong Marathon Bombing
Executive Director for the House Republican Campaign Committee (HRCC),0,Bostong Marathon Bombing
åÇYou're a victim of your own mind!åÈ http,1,Bostong Marathon Bombing
From the Star-Telegram newsroom,0,Bostong Marathon Bombing
You can never be overdressed or overeducated. -Oscar Wilde  sports and traffic. Home to CBS3  KYW 1060  Talkradio 1210  Sportsradio WIP and more!,0,Bostong Marathon Bombing
Social media manager  @cronkite_ASU alum. #suomi  Kentucky  BYU  ASU  Ticket to Ride  & BWs lover. #hirenick,1,Bostong Marathon Bombing
Male,1,Bostong Marathon Bombing
Proprietor of http Project manager at a small publishing company. Former journalist.,0,Bostong Marathon Bombing
IG: @__bawsey  and jQuery. Volkswagens/Cycling/Beer - Liberal/Humanist/Dad.,1,Bostong Marathon Bombing
MrBurstAnySpeakerã¢ Û¢Û¢ THIRSTY WORLDWIDE  intense chocoholic daydreamer  reluctant runner  birdwatcher  so-so lover.,1,Bostong Marathon Bombing
just tell 'em it is human nature. Time magazine's Person of the Year 2006,1,Bostong Marathon Bombing
@FFRF  @CapTimes fmr @MassHHS  @DevalPatrick  @WisPolitics,0,Bostong Marathon Bombing
Digital Content Supervisor for @wlns | @GVSU alum. | @MSUgradschool student | Yellow lover | Mustache fanatic | Colon-less due to UC! | @CCFA advocate,1,Bostong Marathon Bombing
Marine biologist,1,Bostong Marathon Bombing
Marketing Communications Manager at @RandstadUSA | retired journalist | Father | @SyracuseU alum | Philly guy | RTs are just RTs,1,Bostong Marathon Bombing
I love everything about Disney A proud Apple Geek. I also rant so beware. Go Irish Go Packers Go Habs Go Jays! I am ND!!,1,Bostong Marathon Bombing
I'm a randoMESS! #LOVE being a #wife & a new #mommy,1,Bostong Marathon Bombing
JOURNALIST | ATTORNEY | LEGAL ANALYST | FREELANCE LEGAL  CORRESPONDENT| MEMBER U.S. PRESS ASSOC. MEMBER NEW YORK PRESS CLUB,0,Bostong Marathon Bombing
Once you Replace Negative thoughts with Positive thoughts  trial watching and,1,Bostong Marathon Bombing
I have a deep respect for our environment which sustains all life on earth. I am a Progressive. My tweets are my opinion. RTs are not always endorsements.,1,Bostong Marathon Bombing
still can't believe it's not butter  Life | Sports journalist for @Sports_Xchange  @AP. Christian. American. Email me at gethin@gethincoolbaugh.com.,0,Bostong Marathon Bombing
Husband to Jen. Father to M&M. Special event professional. #Nashville proud! Doing good locally with @LeadershpSumner & @Rotary.,1,Bostong Marathon Bombing
Fundraiser for nonprofits making real impact in the world. Community organizer and advocate. Six-time Ironman. Not faster than you,1,Bostong Marathon Bombing
Coaching,0,Bostong Marathon Bombing
#SocialMedia mistress. Founder @arkapanallc. Future resident of rehab for West Wing and Shark Tank addicts. Rural WI girl/idealist at heart. Football and faith.,1,Bostong Marathon Bombing
Sputnik is a global wire,0,Bostong Marathon Bombing
Christ's follower. Hope's husband. My Kids' daddy. Pastor of @aletheiaboston. In that order.,1,Bostong Marathon Bombing
13.1 x ten ÛÓ things i love: running,1,Bostong Marathon Bombing
The official WYFFNews4 twitter site.,0,Bostong Marathon Bombing
Poet/performer  mom to 4 (+ 2 in Heaven). #CancerSucks #Autism,1,Bostong Marathon Bombing
peace will win & fear will lose,1,Bostong Marathon Bombing
DJ / AV PRODUCER / BATERISTA,0,Bostong Marathon Bombing
i belong to everybody and i belong to nobody  writer  permaculturist  keeper of chickens  mom  rationalist  photographer,1,Bostong Marathon Bombing
Purveyor of pop culture...burdened with glorious purpose...,1,Bostong Marathon Bombing
Anchor & reporter @RTV6,0,Bostong Marathon Bombing
eyes bright  Needham native  Celtics ticket-holder  old-postcard collector. Still hoping diet Dr. Brown's Cel-Ray will return.,1,Bostong Marathon Bombing
PR guy  book nut  friend and mommie,1,Bostong Marathon Bombing
In great attempts it is glorious even to fail. Instagram: krisptina follow me on snapchat: whoaitskristina,1,Bostong Marathon Bombing
say what you need to say,1,Bostong Marathon Bombing
Gator. Content marketer. Blog editor. Dog parent. Aspiring adult. Sr. Content Strategist and Social Media Manager at @352inc.,1,Bostong Marathon Bombing
30 Years in Washington DC...Still consider myself very much a Washington Outsider!,1,Bostong Marathon Bombing
Co-founder & Creative Director at Caturday bai Cubbie,0,Bostong Marathon Bombing
FierceCMO top 15 B2B CMO,1,Bostong Marathon Bombing
Godfather to Sean,1,Bostong Marathon Bombing
TV news Reporter. Love the @Nationals. Maryland and #HRVA enthusiast.,0,Bostong Marathon Bombing
Sign: Taurus Û¢ Colour: Red Û¢ Music: Matters,1,Bostong Marathon Bombing
Frmr elected official (I'm all better now  not who loves you.,1,Bostong Marathon Bombing
Calciopoli has shown that the championships are altered with Calciopoli,1,Bostong Marathon Bombing
http brings you news and information about Waltham. @JaclynReiss is your correspondent and can be reached at jaclyn.reiss@globe.com.,0,Bostong Marathon Bombing
Software Engineer & Author of Children's Books.,1,Bostong Marathon Bombing
@ManUtd fan,1,Bostong Marathon Bombing
Canadian. Mom. Part Time Super Hero. Laundry Goddess. Occasional funny woman. Beso. Me.,1,Bostong Marathon Bombing
I'm very important. I have many leather-bound books,1,Bostong Marathon Bombing
Double MD & board certified Ob/Gyn,1,Bostong Marathon Bombing
We stopped checking for monsters under our bed when we realized they were inside us -The Joker,1,Bostong Marathon Bombing
#Trump2016 #Women4Trump  #HonorChrisKyle #Benghazi #RedNationRising #NJ2AS #Extortion17 #BrianTerry #MakeAmericaGreatAgain #MAGA BestFriend @jerzyluv2A,0,Bostong Marathon Bombing
Husband  bitcoin  data  film  wearables  innovation. Views are my own,1,Bostong Marathon Bombing
Reporter @NBC affiliate @KMIRNews,0,Bostong Marathon Bombing
We specialize in cross branding Management. We Sponsor events hosting Fundraisers. We File Rap and The Politics The Trap! Ur L.I.F.E. is a Brand!,0,Bostong Marathon Bombing
Give them nothing,1,Bostong Marathon Bombing
Contributing Editor @medium covering addiction,0,Bostong Marathon Bombing
News Anchor / Reporter gathering news at @WFLA åá Husband of @TaraManisBenson åá Dad to Bella åá Tech and biz fanatic åá Swede,0,Bostong Marathon Bombing
ô  i-am-n #WeAreN ÛÊ #bondservant of our Lord Jesus Christ. I've been crucified with Christ; and it is no longer I who live,1,Bostong Marathon Bombing
#BuckheadAtlantaRealty.com visible on page one of #Google search. #BuckheadAtlanta.buzz Follower of #Jesus. Live in #Vinings,1,Bostong Marathon Bombing
And 'my skepticism a kind of self-defense? Every time I,1,Bostong Marathon Bombing
kaneki ken did nothing wrong  coach. Sports enthusiast. Lifelong learner. 1:1 Chromebooks  Google Certified Teacher TEXAS,1,Bostong Marathon Bombing
Minimalist. Lucky in love. Former empty nester. Listener. Dog servant. Bimodal sleeper. Neighborhood inactivist. Insurance guy @NHAIns. I probably biked here.,1,Bostong Marathon Bombing
foodie  music lover  and wanderlust-er.,1,Bostong Marathon Bombing
The title of Queen of Useless Information makes my career as a freelance writer exciting and enjoyable,1,Bostong Marathon Bombing
Followed by @TomCruise @MariaShriver @PBS @TedCruz @KarlRove @DavidHasselhoff @VanillaIce @spann @FredThompson @Montel_Williams @JudgeAlexFerrer Military,1,Bostong Marathon Bombing
Husband.Father.Son.Brother.Believer. journalist. @todayshow natl correspondent. @msnbc news anchor. Live in CT,0,Bostong Marathon Bombing
ÊÛÊÛÊÛÊÛÊÛÊÛÊÛÊÛÊÛå¡èÐÏ¤ please one cat zack,1,Bostong Marathon Bombing
I love to make pictures & forge relationships  Tweets = #photography #multimedia #journalism #ideas #proverbs #kingdom ALSO @NshBizMorgan & @NashvilleBiz,1,Bostong Marathon Bombing
scarcastic,1,Bostong Marathon Bombing
Award-winning television publicist at #HumberPR. Toronto influencer who loves #art,0,Bostong Marathon Bombing
jono from toronto . Ï . unlimited in christ,1,Bostong Marathon Bombing
Old account not used. Follow @murphavfc,1,Bostong Marathon Bombing
It's a show for you,1,Bostong Marathon Bombing
Greetings most excellent people! :) * Jesus REIGNS! ÛÊ My bride's @Laweez * #CruzCrew @TedCruz * Conservative before Republican * US Navy * Duke NASCAR Panthers!,1,Bostong Marathon Bombing
Going on vacay and building something HUGE with all of my friends and loving every second of it #ProudDad #TJL #TeamRhino,1,Bostong Marathon Bombing
Never Bored,1,Bostong Marathon Bombing
Montana native,1,Bostong Marathon Bombing
prolife  Christian  Constitution  proud American. #SOT  Nature & Animal lover #TCOT,1,Bostong Marathon Bombing
Creating a better world to live in one student at a time!,1,Bostong Marathon Bombing
#getfussed & #gobears,1,Bostong Marathon Bombing
Because limiting one's expressions to 140-160 characters represents a HUGE leap forward for humanity...,1,Bostong Marathon Bombing
North America B2B sales for @GraniteTelecom.  @Hult_Biz MBA alumnus tweeting also about global business,1,Bostong Marathon Bombing
Survivor. When it comes to depression,1,Bostong Marathon Bombing
Back off man. I'm a scientist. ÷_ ÏÁ_Ý_¥,1,Bostong Marathon Bombing
Chelsea-May_ // Manchester City FC // NYCFC__,1,Bostong Marathon Bombing
Communications strategist,1,Bostong Marathon Bombing
A PARANOID ANDROID / A CHICAGOAN / A PROGRAMMER OF MACHINES / DADA + DATA,1,Bostong Marathon Bombing
I tweet for the cause of freedom and human dignity as well as in appreciation of life and its beauty,1,Bostong Marathon Bombing
She who dares,1,Bostong Marathon Bombing
Is Your Money Being Used...To Finance Terrorism: http / #NaziRepublicanParty / #OSUKSTATEEARTHQUAKE  foodie  girly-girl and wanna-be tech nerd; lover of all things that make the world a better place,1,Bostong Marathon Bombing
Who loves ya baby?,1,Bostong Marathon Bombing
*Trigger warning* 14M3R. My tweets are my own opinions. RT's are not endorsements.,1,Bostong Marathon Bombing
LA native. Distance runner and sometimes triathlete. Professional people watcher. Occasional blogger. Electrical engineer specializing in power. 100% geek.,1,Bostong Marathon Bombing
We exist to connect your story to God's story  music  and #TEXAS!.,0,Bostong Marathon Bombing
nolife,1,Bostong Marathon Bombing
Former publisher of http,0,Bostong Marathon Bombing
Instagram: @ PenGriffy,1,Bostong Marathon Bombing
_ #1 Largest Patriots Fan Page On Twitter _ (114k+ Strong) #PatriotsNation #DoYourJob #BostonStrong #FreeBrady #FuckGoodell _ÁüBackup account : @PatsNationTM,0,Bostong Marathon Bombing
Latest from College Park since 1910. Student-run independent newspaper at the University of Maryland. Tweets by these editors: http,0,Bostong Marathon Bombing
The fam,1,Bostong Marathon Bombing
Hello,1,Bostong Marathon Bombing
Digital/Brand Strategist.Collaborator. Crisis Volunteer. Self Proclaimed Sunset Addict.,1,Bostong Marathon Bombing
former tv woman. current #detroit ambassador. future full-time philanthropist. forever dog lover.,1,Bostong Marathon Bombing
multi instrument talent. camera man. video editor. CNA. #CFC  and griping about the metro. Some of it is my job @USnews. Alum: @upi  @cambodiadaily  @MedillSchool  @TuftsUniversity. glevyATusnewsDOTcom,0,Bostong Marathon Bombing
Stay True,1,Bostong Marathon Bombing
design @turo,1,Bostong Marathon Bombing
Love music+travelling - especially to NYC!,1,Bostong Marathon Bombing
Live every week like it's shark week.,1,Bostong Marathon Bombing
HFTP CEO,0,Bostong Marathon Bombing
Emmy award winning news anchor/reporter/weather! Catch me on @abc4utah! Loving the job & life Ýöãü÷Óü÷ÛüClimate is what you expect,0,Bostong Marathon Bombing
Web news producer,0,Bostong Marathon Bombing
Trading.. and learning about Twitter,1,Bostong Marathon Bombing
Loyal #p2 #LGBT. Masters in Political Science. Democratic campaigner. I can see #Hillary2016 from my house. Overrated? Maybe. Worried about it? Not really.,1,Bostong Marathon Bombing
@OnMessageInc Staffer; @MittRomney Alum; @BridgeStateU Graduate  Business  Music  Movies  Running. In that order. I think I'm funny  but u be the judge.,1,Bostong Marathon Bombing
Gentleman,1,Bostong Marathon Bombing
Tea drinker. Chocolate eater. Native of #Auvergne,1,Bostong Marathon Bombing
http is the regional web site for The Cape Codder,0,Bostong Marathon Bombing
@PatJonsonBackup @PatJohnson_2  #ProLife #TCOT #2A #CCOT #LNYHBT #PJNET #Redstates Standing for LIFE  Technology  Science & Philosophy,1,Bostong Marathon Bombing
Exclusive #PersonalTraining studio in Heaton Mersey fully equipped with commercial kit & sports therapy. Contact us on 0800 084 2273 for a FREE consultation.,0,Bostong Marathon Bombing
WB publicist,0,Bostong Marathon Bombing
bilingualism  TESOL  parenting  education  minorities  race  & ordinary little things.,1,Bostong Marathon Bombing
All tyranny needs to gain a foothold is for people of good conscience to remain silent.,0,Bostong Marathon Bombing
Ex US NAVY Submarine Sailor. I love my Republic,1,Bostong Marathon Bombing
ig: wanyekest  loves football. USC Alumna. Trojan for life. Fight On! ÏÎ,1,Bostong Marathon Bombing
hot mess.,1,Bostong Marathon Bombing
#NeverTrump,1,Bostong Marathon Bombing
Part-Time Rockstar,1,Bostong Marathon Bombing
The best is yet to come.,1,Bostong Marathon Bombing
insert witty self description here. Country boy at heart. 216.,1,Bostong Marathon Bombing
I come here to gripe about things.,1,Bostong Marathon Bombing
Habs and Bluejackets fan Living in Minnesota,1,Bostong Marathon Bombing
My FaceBook Link is  http,1,Bostong Marathon Bombing
Youth Pastor and Associate Pastor at @CovenantUCC. I tweet Jesus,1,Bostong Marathon Bombing
#BBN #Boston #ëÓë´ #UK19 God is real,1,Bostong Marathon Bombing
International,1,Bostong Marathon Bombing
The largest,0,Bostong Marathon Bombing
USN Sailor _Ò| Founder of Da'Jaj Films (@DaJajFilms),1,Bostong Marathon Bombing
Christian. Conservative. #ExGOP I vote #prolife #Army wife,1,Bostong Marathon Bombing
Interesting Texan | B.S. in Psychology | ~News,1,Bostong Marathon Bombing
Kiehl: .Otterbein XCTF .Richie's mom. CLEVELAND!WXGeek: Certifed spotter. OFK 211. C-BUS OH-IO!,1,Bostong Marathon Bombing
Travel,1,Bostong Marathon Bombing
Our driving emphasis is that technology and media professionals take responsibility in shaping society.,0,Bostong Marathon Bombing
Assistant News Director at KHQ-TV.  Emmy winner,0,Bostong Marathon Bombing
Äàâ£â¼ÄÜÄ_¨¾ÏÛ¾Ð¡¾ÄÉÊ±ÛÜ¥ÓÈÛÓÈÄâÕâáâ¤â¢Ñ_ªÛâ,0,Bostong Marathon Bombing
Loving life! Hobbies  Skeptic,1,Bostong Marathon Bombing
Multiplatform editor,1,Bostong Marathon Bombing
Digital marketing strategist,0,Bostong Marathon Bombing
Rowed at Uni and loved it. Recently inspired to go back to rowing by Water Under the Bridge by Simon Murch. A FAB read! Essential reading for any oarsmen/women!,1,Bostong Marathon Bombing
Friendly,1,Bostong Marathon Bombing
Passionate lover of history; media watcher and current affairs.  RTs not endorsed.  Searching for a genuine pro-Hindu party.,1,Bostong Marathon Bombing
lifestyle and culture reporter at http | The Times-Picayune. lover of all puppies. email me: cbrasted@nola.com  love being on the healthy side  beach girl. Lover of life and laughter!,0,Bostong Marathon Bombing
Marine,1,Bostong Marathon Bombing
Communications Director by day. Ghost Enthusiast by night. Southern queer gamer feminist geek always. #BlackLivesMatter #StopTheSham #GiveYourMoneyToWomen,1,Bostong Marathon Bombing
Everything Nurses Need to Know.,0,Bostong Marathon Bombing
Breaking news from reporters and editors on the CNN Digital news team. Now 40M strong. Check @cnn for all things CNN,0,Bostong Marathon Bombing
At some point in your life,1,Bostong Marathon Bombing
#employerbranding #internalbranding #brandengagement #brandculture #brandlanguage @RalfTometschek #favzwerg_gedankenriese,0,Bostong Marathon Bombing
Follow ABC 7 Chicago news  for Chicago news,0,Bostong Marathon Bombing
#LicensedEsthetician #MakeupArtist #OrdainedWeddingOfficiant (Passionate about) #GlampingGirl #Wanderlust #Hiker #Holistic #Organic #GreenLiving  events and services for amputees.,1,Bostong Marathon Bombing
I send butterflies to help,1,Bostong Marathon Bombing
curious Û¢ whimsical Û¢ aries Û¢ born in the dog's year,1,Bostong Marathon Bombing
